time,topic,Indicator,Rating_kW,Next_time,Duration_hr,Consumption_MJ
2020-06-24 11:19:22.724100,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 11:19:51.658106,0.008037223888888891,0.9750760022000002
2020-06-24 11:19:51.658106,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 11:20:20.271916,0.007948280555555555,0.0
2020-06-24 11:20:20.271916,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 11:20:49.092481,0.008005712500000001,0.9712530405000004
2020-06-24 11:20:49.092481,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 11:21:17.879128,0.007996290833333334,0.0
2020-06-24 11:21:17.879128,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-24 11:21:46.681330,0.008000611666666671,1.3853859162000004
2020-06-24 11:21:46.681330,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 11:22:44.281086,0.015999932222222225,1.5263935340000003
2020-06-24 11:22:44.281086,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 11:23:13.240283,0.00804422138888889,0.0
2020-06-24 11:23:13.240283,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 11:23:42.071991,0.008008807777777778,0.9716285596000002
2020-06-24 11:23:42.071991,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 11:24:10.809531,0.00798265,0.0
2020-06-24 11:24:10.809531,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 11:24:39.522925,0.007975942777777778,0.9676413778
2020-06-24 11:24:39.522925,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 11:25:37.154200,0.0160086875,0.0
2020-06-24 11:25:37.154200,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 11:26:34.659818,0.015973782777777782,1.9379393266
2020-06-24 11:26:34.659818,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-24 11:27:03.458249,0.007999564166666667,1.3852045311000003
2020-06-24 11:27:03.458249,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 11:28:01.258013,0.016055490000000002,1.5316937460000002
2020-06-24 11:28:01.258013,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 11:28:29.953421,0.007970946666666671,0.0
2020-06-24 11:28:29.953421,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 11:28:58.742693,0.00799702,0.7629157080000001
2020-06-24 11:28:58.742693,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-24 11:29:27.519881,0.007993663333333335,1.3841827428000002
2020-06-24 11:29:27.519881,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 11:30:25.166091,0.016012836111111112,0.0
2020-06-24 11:30:25.166091,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 11:30:53.858334,0.0079700675,0.9669285891000002
2020-06-24 11:30:53.858334,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 11:31:22.674363,0.0080044525,0.0
2020-06-24 11:31:22.674363,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-24 11:31:51.546485,0.008020033888888889,1.3887490682
2020-06-24 11:31:51.546485,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 11:32:20.238695,0.007970058333333334,0.760343565
2020-06-24 11:32:20.238695,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 11:32:49.049523,0.008003007777777777,0.9709249036
2020-06-24 11:32:49.049523,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-24 11:33:17.830633,0.00799475277777778,1.177147399
2020-06-24 11:33:17.830633,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 11:33:46.816341,0.008051585555555556,0.9768183596000004
2020-06-24 11:33:46.816341,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 11:34:15.433237,0.007949137777777778,0.0
2020-06-24 11:34:15.433237,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-24 11:34:44.230455,0.007999227222222223,1.1778062162
2020-06-24 11:34:44.230455,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 11:35:13.126570,0.008026698611111112,0.9737990755
2020-06-24 11:35:13.126570,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 11:36:10.696589,0.015991671944444445,0.0
2020-06-24 11:36:10.696589,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-24 11:36:39.419587,0.007978610555555555,1.3815762038
2020-06-24 11:36:39.419587,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 11:37:08.215270,0.007998800833333333,0.0
2020-06-24 11:37:08.215270,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 11:37:37.195126,0.00804996,0.7679661839999999
2020-06-24 11:37:37.195126,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 11:38:34.706281,0.015975320833333334,0.0
2020-06-24 11:38:34.706281,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 11:39:03.581889,0.008021002222222224,0.9731079895999999
2020-06-24 11:39:03.581889,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 11:40:29.979820,0.02399942527777777,0.0
2020-06-24 11:40:29.979820,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 11:40:58.669360,0.007969316666666667,0.76027281
2020-06-24 11:40:58.669360,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 11:41:27.442214,0.007992459444444445,0.9696451798000001
2020-06-24 11:41:27.442214,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 11:42:25.146652,0.016029010555555556,0.0
2020-06-24 11:42:25.146652,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 11:42:53.894249,0.007985443611111111,0.7618113205
2020-06-24 11:42:53.894249,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-24 11:43:51.082596,0.015885651944444443,2.3390033922999995
2020-06-24 11:43:51.082596,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 11:44:19.967604,0.008023613333333334,0.0
2020-06-24 11:44:19.967604,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 11:44:48.751541,0.007995538055555557,0.9700186769
2020-06-24 11:44:48.751541,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 11:45:17.474232,0.007978525277777778,0.0
2020-06-24 11:45:17.474232,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-24 11:46:15.091187,0.016004709722222222,2.7713755355000003
2020-06-24 11:46:15.091187,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 11:46:43.911247,0.008005572222222222,0.0
2020-06-24 11:46:43.911247,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-24 11:48:10.228766,0.023977088611111117,3.5303865271000014
2020-06-24 11:48:10.228766,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 11:49:07.814548,0.015996050555555558,0.0
2020-06-24 11:49:07.814548,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-24 11:49:36.832129,0.008060439166666667,1.1868190629000002
2020-06-24 11:49:36.832129,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 11:50:05.439894,0.007946601388888891,0.0
2020-06-24 11:50:05.439894,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 11:50:34.403791,0.008045526944444445,0.9760833289000004
2020-06-24 11:50:34.403791,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 11:51:31.859704,0.015959975833333334,0.0
2020-06-24 11:51:31.859704,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-24 11:51:39.084408,0.0020068622222222227,0.2954903936
2020-06-24 11:51:39.084408,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 11:54:14.775071,0.04324740638888889,0.0
2020-06-24 11:54:14.775071,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 11:54:43.550673,0.00799322277777778,0.9697377874000004
2020-06-24 11:54:43.550673,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 11:55:12.132270,0.0079393325,0.0
2020-06-24 11:55:12.132270,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 11:55:40.941733,0.008002628611111109,0.7634507694999999
2020-06-24 11:55:40.941733,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 11:57:07.330311,0.023996827222222225,0.0
2020-06-24 11:57:07.330311,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-24 11:57:36.142682,0.008003436388888889,1.3858750451
2020-06-24 11:57:36.142682,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-24 11:58:05.039890,0.008027002222222223,1.1818958072
2020-06-24 11:58:05.039890,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:00:00.188441,0.03198570861111112,0.0
2020-06-24 12:00:00.188441,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 12:01:55.303545,0.03197641777777778,3.8793790048000014
2020-06-24 12:01:55.303545,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:03:21.795826,0.024025633611111114,0.0
2020-06-24 12:03:21.795826,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 12:03:50.611260,0.008004287222222224,0.7636090010000002
2020-06-24 12:03:50.611260,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:05:45.681194,0.031963870555555565,0.0
2020-06-24 12:05:45.681194,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-24 12:06:14.585599,0.008029001388888889,1.1821901645
2020-06-24 12:06:14.585599,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:08:09.742101,0.031987917222222224,0.0
2020-06-24 12:08:09.742101,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 12:08:38.633061,0.008025266666666671,0.7656104400000001
2020-06-24 12:08:38.633061,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:09:36.058344,0.0159514675,0.0
2020-06-24 12:09:36.058344,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-24 12:10:33.851045,0.016053528055555554,2.3637214709
2020-06-24 12:10:33.851045,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:11:02.575045,0.007978888888888891,0.0
2020-06-24 12:11:02.575045,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-24 12:12:00.186391,0.016003151666666666,2.3563040514
2020-06-24 12:12:00.186391,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:14:52.808448,0.04795057138888889,0.0
2020-06-24 12:14:52.808448,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-24 12:15:21.611796,0.008000930000000002,1.1780569332000002
2020-06-24 12:15:21.611796,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:16:48.010300,0.023999584444444444,0.0
2020-06-24 12:16:48.010300,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 12:17:16.802811,0.007997919722222222,0.7630015415000001
2020-06-24 12:17:16.802811,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:18:14.474772,0.01601998916666667,0.0
2020-06-24 12:18:14.474772,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 12:18:43.234884,0.00798892,0.7621429679999999
2020-06-24 12:18:43.234884,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:19:11.991747,0.007988017500000002,0.0
2020-06-24 12:19:11.991747,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 12:19:40.813094,0.008005929722222223,0.9712793939000002
2020-06-24 12:19:40.813094,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:20:09.645655,0.008009044722222223,0.0
2020-06-24 12:20:09.645655,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-24 12:20:38.529464,0.008023280277777779,1.1813477881
2020-06-24 12:20:38.529464,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:21:35.991706,0.015961733888888892,0.0
2020-06-24 12:21:35.991706,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-24 12:22:33.272851,0.015911429166666668,2.3427988305
2020-06-24 12:22:33.272851,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:24:28.440414,0.031990989722222224,0.0
2020-06-24 12:24:28.440414,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-24 12:24:57.232862,0.007997902222222223,1.1776111232
2020-06-24 12:24:57.232862,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:26:23.627922,0.02399862777777777,0.0
2020-06-24 12:26:23.627922,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 12:26:52.410791,0.00799524138888889,0.7627460285000001
2020-06-24 12:26:52.410791,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:28:47.602298,0.031997640833333334,0.0
2020-06-24 12:28:47.602298,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-24 12:29:45.401330,0.016055286666666668,2.3639804088
2020-06-24 12:29:45.401330,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:34:04.359609,0.07193285527777778,0.0
2020-06-24 12:34:04.359609,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 12:34:33.154246,0.00799851027777778,0.9703792669000002
2020-06-24 12:34:33.154246,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:37:54.830605,0.056021210833333335,0.0
2020-06-24 12:37:54.830605,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-24 12:38:23.492624,0.007961671944444445,1.3786431139000002
2020-06-24 12:38:23.492624,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 12:38:52.324143,0.008008755277777778,0.7640352534999999
2020-06-24 12:38:52.324143,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:40:18.823072,0.02402748027777778,0.0
2020-06-24 12:40:18.823072,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 12:40:47.464795,0.007956034166666667,0.9652260651000004
2020-06-24 12:40:47.464795,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-24 12:41:16.392660,0.008035518055555555,1.1831496785
2020-06-24 12:41:16.392660,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:42:13.831851,0.01595533083333333,0.0
2020-06-24 12:42:13.831851,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-24 12:42:42.805816,0.008048323611111113,1.3936477165000003
2020-06-24 12:42:42.805816,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 12:43:11.442191,0.007954548611111112,0.9650458375000004
2020-06-24 12:43:11.442191,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:45:35.340167,0.03997166,0.0
2020-06-24 12:45:35.340167,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-24 12:46:33.116538,0.016048991944444445,2.779043445100001
2020-06-24 12:46:33.116538,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:47:01.844419,0.007979966944444446,0.0
2020-06-24 12:47:01.844419,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 12:47:20.648676,0.005223404722222222,0.4983128105
2020-06-24 12:47:20.648676,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 12:47:49.295896,0.007957561111111112,0.965411314
2020-06-24 12:47:49.295896,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:49:01.418651,0.02003409861111111,0.0
2020-06-24 12:49:01.418651,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 12:49:30.216231,0.007999327777777778,0.7631358700000002
2020-06-24 12:49:30.216231,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 12:49:59.054179,0.008010541111111111,0.9718388476
2020-06-24 12:49:59.054179,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:50:28.004022,0.008041623055555556,0.0
2020-06-24 12:50:28.004022,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 12:51:25.394818,0.015941887777777778,1.520856094
2020-06-24 12:51:25.394818,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:54:00.590512,0.043109915,0.0
2020-06-24 12:54:00.590512,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-24 12:54:29.595346,0.008056898333333335,1.1862977106
2020-06-24 12:54:29.595346,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:54:58.192332,0.007943607222222223,0.0
2020-06-24 12:54:58.192332,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 12:55:27.126486,0.008037265,0.7667550809999999
2020-06-24 12:55:27.126486,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:55:55.780990,0.007959584444444445,0.0
2020-06-24 12:55:55.780990,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-24 12:56:24.728480,0.008040969444444445,1.183952341
2020-06-24 12:56:24.728480,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:58:19.918695,0.03199728194444445,0.0
2020-06-24 12:58:19.918695,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 12:58:48.713750,0.00799862638888889,0.7630689575000001
2020-06-24 12:58:48.713750,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 12:59:46.178724,0.015962492777777778,0.0
2020-06-24 12:59:46.178724,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 13:00:15.049553,0.008019674722222222,0.9729469373
2020-06-24 13:00:15.049553,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 13:01:41.526945,0.024021497777777786,0.0
2020-06-24 13:01:41.526945,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 13:02:10.180647,0.007959361666666668,0.7593231029999999
2020-06-24 13:02:10.180647,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 13:04:34.232788,0.04001448361111111,0.0
2020-06-24 13:04:34.232788,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 13:05:03.036451,0.0080010175,0.9706834431
2020-06-24 13:05:03.036451,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 13:05:31.782918,0.007985129722222224,0.0
2020-06-24 13:05:31.782918,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-24 13:06:00.570550,0.007996564444444444,1.1774141488
2020-06-24 13:06:00.570550,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-24 13:06:29.538792,0.008046733888888888,1.3933724402
2020-06-24 13:06:29.538792,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 13:07:26.974506,0.015954365,0.0
2020-06-24 13:07:26.974506,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 13:07:55.778654,0.008001152222222222,0.9706997876000002
2020-06-24 13:07:55.778654,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 13:08:53.534994,0.016043427777777782,1.53054301
2020-06-24 13:08:53.534994,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 13:09:22.232548,0.007971542777777778,0.0
2020-06-24 13:09:22.232548,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 13:09:50.982748,0.007986166666666667,0.9688817400000002
2020-06-24 13:09:50.982748,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 13:11:46.162568,0.03199439444444445,0.0
2020-06-24 13:11:46.162568,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 13:12:15.051265,0.008024638055555556,0.9735490889000002
2020-06-24 13:12:15.051265,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-24 13:12:43.897491,0.008012840555555557,1.1798106434
2020-06-24 13:12:43.897491,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 13:13:12.822074,0.008034606388888891,0.9747584470999999
2020-06-24 13:13:12.822074,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-24 13:13:41.463370,0.007955915555555556,1.3776463376
2020-06-24 13:13:41.463370,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 13:14:10.147432,0.007967795,0.0
2020-06-24 13:14:10.147432,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 13:14:38.962153,0.008004089166666667,0.9710560977000002
2020-06-24 13:14:38.962153,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 13:15:36.603438,0.01601146805555556,0.0
2020-06-24 13:15:36.603438,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 13:16:05.482846,0.00802205777777778,0.7653043120000002
2020-06-24 13:16:05.482846,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 13:17:03.153957,0.016019753055555558,0.0
2020-06-24 13:17:03.153957,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-24 13:17:31.775104,0.007950318611111111,1.3766771706999998
2020-06-24 13:17:31.775104,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 13:18:00.559357,0.007995625833333334,0.9700293261
2020-06-24 13:18:00.559357,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-24 13:18:29.479657,0.008033416666666666,1.1828402699999998
2020-06-24 13:18:29.479657,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 13:19:26.962124,0.015967351944444447,0.0
2020-06-24 13:19:26.962124,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-24 13:19:55.756133,0.007998335833333333,1.1776749681
2020-06-24 13:19:55.756133,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 13:21:22.163710,0.024002104722222226,0.0
2020-06-24 13:21:22.163710,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 13:21:51.096496,0.008036885,0.9750348882000002
2020-06-24 13:21:51.096496,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 13:22:19.835550,0.007983070555555557,0.0
2020-06-24 13:22:19.835550,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 13:23:17.420140,0.015995719444444445,1.9406006830000004
2020-06-24 13:23:17.420140,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 13:24:13.806357,0.015662838055555555,1.4942347505000002
2020-06-24 13:24:13.806357,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 13:25:11.486035,0.016022132777777778,0.0
2020-06-24 13:25:11.486035,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 13:25:40.424610,0.008038493055555556,0.7668722375
2020-06-24 13:25:40.424610,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,2.0,33.7,2020-06-24 13:26:09.017986,0.007942604444444445,0.9635967712000002
2020-06-24 13:26:09.017986,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-24 13:26:37.929501,0.008030976388888889,1.3906438715
2020-06-24 13:26:37.929501,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,0.0,0.0,2020-06-24 13:29:30.640461,0.04797526666666667,0.0
2020-06-24 13:29:30.640461,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-24 13:29:59.401675,0.007989226111111112,1.3834143934000005
2020-06-24 13:29:59.401675,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,3.0,40.9,2020-06-24 13:30:28.229159,0.008007634444444444,1.1790440956
2020-06-24 13:30:28.229159,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-24 13:30:57.004259,0.007993083333333335,1.3840823100000004
2020-06-24 13:30:57.004259,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,1.0,26.5,2020-06-24 13:31:25.810420,0.008001711388888891,0.7633632665000001
2020-06-24 13:31:25.810420,gogclpba/T_SKF/C003/NPB19F/RND/Level-Burner,4.0,48.1,2020-06-24 13:31:54.608633,0.007999503611111111,1.3851940453000002
